"","Player","Season","Season.Type","Position","Team","GP","TOI","CF","CA","CF60","CA60","CF%","CSh%","CSv%","FF","FA","FF60","FA60","FF%","FSh%","FSv%","SF","SA","SF60","SA60","SF%","Sh%","Sv%","xGF","xGA","xGF60","xGA60","xGF%","xFSh%","xFSv%","Adj.FSv%","SCF","SCA","SCF60","SCA60","SCF%","PDO","xPDO","GF","GA","GF60","GA60","GF%","FO%","PENDIFF"
"1044","ERIK.KARLSSON","20152016","Regular","D","OTT",82,1718.31,1677,1583,58.56,55.28,51.44,4.59,95.07,1202,1186,41.97,41.41,50.34,6.41,93.42,864,873,30.17,30.48,49.74,8.91,91.07,71.8,74.21,2.51,2.59,49.17,5.97,93.74,-0.32,264,252,9.22,8.8,51.16,99.98,99.72,77,78,2.69,2.72,49.68,52.55,14
"1045","ERIK.KARLSSON","20162017","Regular","D","OTT",77,1473.39,1439,1455,58.6,59.25,49.72,4.1,96.36,1068,1049,43.49,42.72,50.45,5.52,94.95,778,744,31.68,30.3,51.12,7.58,92.88,62.14,61.3,2.53,2.5,50.34,5.82,94.16,0.79,199,200,8.1,8.14,49.87,100.46,99.97,59,53,2.4,2.16,52.68,53.78,15
"1046","ESA.LINDELL","20152016","Regular","D","DAL",4,53.37,55,52,61.83,58.46,51.4,1.82,92.31,36,34,40.47,38.22,51.43,2.78,88.24,24,22,26.98,24.73,52.17,4.17,81.82,2.43,2.92,2.74,3.29,45.43,6.76,91.4,-3.16,12,11,13.49,12.37,52.17,85.98,98.16,1,4,1.12,4.5,20,42.31,2
"1047","ESA.LINDELL","20162017","Regular","D","DAL",73,1283.87,1207,1270,56.41,59.35,48.73,4.31,96.54,875,922,40.89,43.09,48.69,5.94,95.23,626,641,29.26,29.96,49.41,8.31,93.14,54.61,61.81,2.55,2.89,46.91,6.24,93.3,1.93,173,198,8.08,9.25,46.63,101.44,99.54,52,44,2.43,2.06,54.17,50.33,-8
"1048","EVANDER.KANE","20132014","Regular","L","WPG",63,927.05,964,907,62.39,58.7,51.52,4.15,94.38,719,677,46.53,43.82,51.5,5.56,92.47,501,497,32.43,32.17,50.2,7.98,89.74,45.65,42.91,2.95,2.78,51.54,6.35,93.66,-1.19,164,149,10.61,9.64,52.4,97.72,100.01,40,51,2.59,3.3,43.96,45.07,-7
"1049","EVANDER.KANE","20142015","Regular","L","WPG",37,519.54,512,457,59.13,52.78,52.84,4.1,95.4,376,341,43.42,39.38,52.44,5.59,93.84,269,253,31.07,29.22,51.53,7.81,91.7,23.05,23.78,2.66,2.75,49.21,6.13,93.02,0.82,85,93,9.82,10.74,47.75,99.51,99.15,21,21,2.43,2.43,50,44.73,-21
"1050","EVANDER.KANE","20152016","Regular","L","BUF",65,1037.66,988,960,57.13,55.51,50.72,2.63,95.21,769,737,44.47,42.62,51.06,3.38,93.76,557,537,32.21,31.05,50.91,4.67,91.43,40.42,44.95,2.34,2.6,47.35,5.26,93.9,-0.14,141,148,8.15,8.56,48.79,96.1,99.16,26,46,1.5,2.66,36.11,50.4,0
"1051","EVANDER.KANE","20162017","Regular","L","BUF",70,1040.36,968,1069,55.83,61.65,47.52,3.93,95.04,744,821,42.91,47.35,47.54,5.11,93.54,565,584,32.58,33.68,49.17,6.73,90.92,43.92,45.79,2.53,2.64,48.96,5.9,94.42,-0.88,149,144,8.59,8.3,50.85,97.65,100.33,38,53,2.19,3.06,41.76,48.01,-13
"1052","EVAN.RODRIGUES","20162017","Regular","C","BUF",30,337.5,290,326,51.56,57.96,47.08,2.07,96.01,231,247,41.07,43.91,48.33,2.6,94.74,159,195,28.27,34.67,44.92,3.77,93.33,9.58,13.58,1.7,2.41,41.37,4.15,94.5,0.23,33,42,5.87,7.47,44,97.11,98.65,6,13,1.07,2.31,31.58,42.5,-9
"1053","EVGENI.MALKIN","20132014","Regular","C","PIT",60,849.67,857,761,60.52,53.74,52.97,5.6,95.4,633,582,44.7,41.1,52.1,7.58,93.99,475,412,33.54,29.09,53.55,10.11,91.5,35.94,33.67,2.54,2.38,51.63,5.68,94.21,-0.23,115,113,8.12,7.98,50.44,101.61,99.89,48,35,3.39,2.47,57.83,47.2,31
"1054","EVGENI.MALKIN","20142015","Regular","C","PIT",69,965.67,1034,846,64.25,52.56,55,4.64,95.51,746,643,46.35,39.95,53.71,6.43,94.09,541,501,33.61,31.13,51.92,8.87,92.42,45.07,40.85,2.8,2.54,52.45,6.04,93.65,0.44,145,139,9.01,8.64,51.06,101.29,99.69,48,38,2.98,2.36,55.81,45.1,-21
"1055","EVGENI.MALKIN","20152016","Regular","C","PIT",57,801.11,809,679,60.59,50.85,54.37,3.96,95.73,622,541,46.59,40.52,53.48,5.14,94.64,464,413,34.75,30.93,52.91,6.9,92.98,39.07,29.75,2.93,2.23,56.77,6.28,94.5,0.14,131,100,9.81,7.49,56.71,99.87,100.78,32,29,2.4,2.17,52.46,44.13,5
"1056","EVGENI.MALKIN","20162017","Regular","C","PIT",62,864.26,886,806,61.51,55.96,52.36,5.98,96.03,672,594,46.65,41.24,53.08,7.89,94.61,507,449,35.2,31.17,53.03,10.45,92.87,44.71,35.48,3.1,2.46,55.76,6.65,94.03,0.59,143,110,9.93,7.64,56.52,103.33,100.68,53,32,3.68,2.22,62.35,42.52,-3
"1057","EVGENY.KUZNETSOV","20132014","Regular","C","WSH",17,198.32,141,189,42.66,57.18,42.73,4.96,95.24,104,148,31.46,44.78,41.27,6.73,93.92,67,112,20.27,33.88,37.43,10.45,91.96,5.89,8.08,1.78,2.44,42.18,5.67,94.54,-0.62,17,22,5.14,6.66,43.59,102.41,100.21,7,9,2.12,2.72,43.75,45.45,2
"1058","EVGENY.KUZNETSOV","20142015","Regular","C","WSH",80,888.38,772,797,52.14,53.83,49.2,4.53,96.74,553,590,37.35,39.85,48.38,6.33,95.59,394,437,26.61,29.51,47.41,8.88,94.05,31.62,33.33,2.14,2.25,48.69,5.72,94.35,1.24,104,117,7.02,7.9,47.06,102.93,100.07,35,26,2.36,1.76,57.38,46.23,-7
"1059","EVGENY.KUZNETSOV","20152016","Regular","C","WSH",82,1137.13,1140,1030,60.15,54.35,52.53,5.79,95.53,875,749,46.17,39.52,53.88,7.54,93.86,646,535,34.09,28.23,54.7,10.22,91.4,55.15,45.69,2.91,2.41,54.69,6.3,93.9,-0.04,196,177,10.34,9.34,52.55,101.62,100.2,66,46,3.48,2.43,58.93,47.67,0
"1060","EVGENY.KUZNETSOV","20162017","Regular","C","WSH",82,1122.79,1081,996,57.77,53.22,52.05,5.46,96.29,793,746,42.38,39.86,51.53,7.44,95.04,586,551,31.31,29.44,51.54,10.07,93.28,47.21,47.06,2.52,2.52,50.08,5.95,93.69,1.35,164,162,8.76,8.66,50.31,103.35,99.64,59,37,3.15,1.98,61.46,42.76,-5
"1061","EVGENY.MEDVEDEV","20152016","Regular","D","PHI",45,679.07,687,603,60.7,53.28,53.26,4.22,96.02,497,457,43.91,40.38,52.1,5.84,94.75,345,346,30.48,30.57,49.93,8.41,93.06,30.77,30.48,2.72,2.69,50.24,6.19,93.33,1.42,108,102,9.54,9.01,51.43,101.47,99.52,29,24,2.56,2.12,54.72,49.52,-17
"1062","FEDOR.TYUTIN","20132014","Regular","D","CBJ",69,1076.17,918,955,51.18,53.24,49.01,4.68,95.5,697,723,38.86,40.31,49.08,6.17,94.05,512,530,28.55,29.55,49.14,8.4,91.89,40.69,38.56,2.27,2.15,51.34,5.84,94.67,-0.61,126,100,7.02,5.58,55.75,100.29,100.5,43,43,2.4,2.4,50,52.65,-25
"1063","FEDOR.TYUTIN","20142015","Regular","D","CBJ",67,1037.68,805,958,46.55,55.39,45.66,4.6,95.93,609,730,35.21,42.21,45.48,6.08,94.66,455,529,26.31,30.59,46.24,8.13,92.63,35.85,42.52,2.07,2.46,45.75,5.89,94.18,0.48,126,134,7.29,7.75,48.46,100.76,100.06,37,39,2.14,2.26,48.68,49.35,-2
"1064","FEDOR.TYUTIN","20152016","Regular","D","CBJ",61,903.13,777,754,51.62,50.09,50.75,3.6,95.09,574,558,38.13,37.07,50.71,4.88,93.37,404,408,26.84,27.11,49.75,6.93,90.93,40.86,35.08,2.71,2.33,53.81,7.12,93.71,-0.34,148,120,9.83,7.97,55.22,97.86,100.83,28,37,1.86,2.46,43.08,49.72,-3
"1065","FEDOR.TYUTIN","20162017","Regular","D","COL",69,1084.58,846,961,46.8,53.16,46.82,3.31,94.17,607,734,33.58,40.61,45.26,4.61,92.37,438,538,24.23,29.76,44.88,6.39,89.59,33.13,38.31,1.83,2.12,46.38,5.46,94.78,-2.41,99,115,5.48,6.36,46.26,95.98,100.24,28,56,1.55,3.1,33.33,54.31,-26
"1066","FILIP.FORSBERG","20132014","Regular","C","NSH",13,120.14,93,108,46.45,53.94,46.27,1.08,91.67,68,86,33.96,42.95,44.16,1.47,89.53,48,71,23.97,35.46,40.34,2.08,87.32,3.71,4.41,1.85,2.2,45.69,5.46,94.87,-5.33,15,13,7.49,6.49,53.57,89.41,100.33,1,9,0.5,4.49,10,57.58,-1
"1067","FILIP.FORSBERG","20142015","Regular","C","NSH",82,1089.07,1246,939,68.65,51.73,57.03,4.9,96.17,915,694,50.41,38.23,56.87,6.67,94.81,655,491,36.09,27.05,57.16,9.31,92.67,50.19,38.11,2.77,2.1,56.84,5.49,94.51,0.3,143,125,7.88,6.89,53.36,101.98,99.99,61,36,3.36,1.98,62.89,44.59,21
"1068","FILIP.FORSBERG","20152016","Regular","C","NSH",82,1098.56,1204,934,65.76,51.01,56.31,4.49,95.5,898,669,49.05,36.54,57.31,6.01,93.72,620,515,33.86,28.13,54.63,8.71,91.84,52.56,38.28,2.87,2.09,57.86,5.85,94.28,-0.56,173,121,9.45,6.61,58.84,100.55,100.13,54,42,2.95,2.29,56.25,42.25,10
"1069","FILIP.FORSBERG","20162017","Regular","C","NSH",82,1093.42,1155,964,63.38,52.9,54.51,4.42,95.23,880,748,48.29,41.05,54.05,5.8,93.85,614,538,33.69,29.52,53.3,8.31,91.45,47.94,42.77,2.63,2.35,52.85,5.45,94.28,-0.43,139,136,7.63,7.46,50.55,99.76,99.73,51,46,2.8,2.52,52.58,51.86,16
"1070","FRANCIS.BOUILLON","20132014","Regular","D","MTL",52,767.38,655,837,51.21,65.44,43.9,3.82,95.82,488,599,38.16,46.83,44.89,5.12,94.16,350,436,27.37,34.09,44.53,7.14,91.97,27.74,37.03,2.17,2.9,42.83,5.69,93.82,0.34,85,121,6.65,9.46,41.26,99.12,99.5,25,35,1.95,2.74,41.67,45.69,-5
"1071","FRANCOIS.BEAUCHEMIN","20132014","Regular","D","ANA",70,1163,1111,1148,57.32,59.23,49.18,6.3,95.21,840,856,43.34,44.16,49.53,8.33,93.57,618,572,31.88,29.51,51.93,11.33,90.38,53.5,51.95,2.76,2.68,50.73,6.37,93.93,-0.36,184,176,9.49,9.08,51.11,101.71,100.3,70,55,3.61,2.84,56,51.32,-2
"1072","FRANCOIS.BEAUCHEMIN","20142015","Regular","D","ANA",64,1129.44,1055,1030,56.05,54.72,50.6,4.45,96.89,794,763,42.18,40.53,51,5.92,95.81,529,529,28.1,28.1,50,8.88,93.95,49.11,42.98,2.61,2.28,53.32,6.18,94.37,1.44,162,133,8.61,7.07,54.92,102.84,100.55,47,32,2.5,1.7,59.49,50.28,-9
"1073","FRANCOIS.BEAUCHEMIN","20152016","Regular","D","COL",82,1461.96,1210,1588,49.66,65.17,43.25,3.88,96.6,928,1093,38.09,44.86,45.92,5.06,95.06,686,786,28.15,32.26,46.6,6.85,93.13,47.28,65.47,1.94,2.69,41.93,5.09,94.01,1.05,154,228,6.32,9.36,40.31,99.98,99.1,47,54,1.93,2.22,46.53,49.01,4
"1074","FRANCOIS.BEAUCHEMIN","20162017","Regular","D","COL",81,1334.02,1235,1338,55.55,60.18,48,3.48,95.14,920,992,41.38,44.62,48.12,4.67,93.45,655,729,29.46,32.79,47.33,6.56,91.08,49.68,54.17,2.23,2.44,47.84,5.4,94.54,-1.09,151,165,6.79,7.42,47.78,97.65,99.94,43,65,1.93,2.92,39.81,51.53,-34
"1075","FRANK.CORRADO","20132014","Regular","D","VAN",15,170.79,169,176,59.37,61.83,48.99,3.55,96.02,127,125,44.62,43.91,50.4,4.72,94.4,97,90,34.08,31.62,51.87,6.19,92.22,7.24,6.44,2.54,2.26,52.93,5.7,94.85,-0.45,24,19,8.43,6.67,55.81,98.41,100.55,6,7,2.11,2.46,46.15,54.04,0
"1076","FRANK.CORRADO","20142015","Regular","D","VAN",10,140.94,113,114,48.11,48.53,49.78,1.77,94.74,91,87,38.74,37.04,51.12,2.2,93.1,62,62,26.39,26.39,50,3.23,90.32,4.56,4.47,1.94,1.9,50.49,5.01,94.86,-1.76,13,14,5.53,5.96,48.15,93.55,99.87,2,6,0.85,2.55,25,52.52,-1
"1077","FRANK.CORRADO","20152016","Regular","D","TOR",39,495.89,516,423,62.43,51.18,54.95,3.29,93.38,368,325,44.53,39.32,53.1,4.62,91.38,256,247,30.97,29.89,50.89,6.64,88.66,17.86,17.56,2.16,2.12,50.43,4.85,94.6,-3.21,56,63,6.78,7.62,47.06,95.3,99.45,17,28,2.06,3.39,37.78,51.14,-1
"1078","FRANK.VATRANO","20152016","Regular","C","BOS",39,432.62,375,391,52.01,54.23,48.96,3.47,95.4,286,286,39.67,39.67,50,4.55,93.71,223,191,30.93,26.49,53.86,5.83,90.58,15.01,15.03,2.08,2.08,49.98,5.25,94.75,-1.04,40,46,5.55,6.38,46.51,96.41,100,13,18,1.8,2.5,41.94,43.44,-4
"1079","FRANK.VATRANO","20162017","Regular","C","BOS",44,490.89,531,392,64.9,47.91,57.53,3.2,95.15,409,296,49.99,36.18,58.01,4.16,93.58,289,208,35.32,25.42,58.15,5.88,90.87,21.12,17.17,2.58,2.1,55.16,5.16,94.2,-0.62,50,53,6.11,6.48,48.54,96.75,99.36,17,19,2.08,2.32,47.22,48.99,0
"1080","FRANS.NIELSEN","20132014","Regular","C","NYI",80,943.33,867,844,55.15,53.68,50.67,4.38,94.31,623,626,39.63,39.82,49.88,6.1,92.33,454,455,28.88,28.94,49.94,8.37,89.45,41.22,40.27,2.62,2.56,50.58,6.62,93.57,-1.23,163,139,10.37,8.84,53.97,97.82,100.18,38,48,2.42,3.05,44.19,49.7,5
"1081","FRANS.NIELSEN","20142015","Regular","C","NYI",78,872.15,900,819,61.92,56.34,52.36,3.89,96.34,640,552,44.03,37.98,53.69,5.47,94.57,444,398,30.55,27.38,52.73,7.88,92.46,40.07,33.35,2.76,2.29,54.58,6.26,93.96,0.61,148,121,10.18,8.32,55.02,100.35,100.22,35,30,2.41,2.06,53.85,49.37,22
"1082","FRANS.NIELSEN","20152016","Regular","C","NYI",81,971.34,943,899,58.25,55.53,51.19,3.71,96.44,686,615,42.37,37.99,52.73,5.1,94.8,488,444,30.14,27.43,52.36,7.17,92.79,38.92,39.09,2.4,2.41,49.89,5.67,93.64,1.15,133,148,8.22,9.14,47.33,99.96,99.32,35,32,2.16,1.98,52.24,50.76,1
"1083","FRANS.NIELSEN","20162017","Regular","C","DET",78,929.08,838,848,54.12,54.76,49.7,4.06,94.69,644,660,41.59,42.62,49.39,5.28,93.18,474,463,30.61,29.9,50.59,7.17,90.28,39.64,39.25,2.56,2.53,50.25,6.16,94.05,-0.87,141,132,9.11,8.52,51.65,97.45,100.21,34,45,2.2,2.91,43.04,53.75,6
"1084","FRAZER.MCLAREN","20132014","Regular","L","TOR",27,107,63,92,35.33,51.59,40.65,1.59,96.74,41,67,22.99,37.57,37.96,2.44,95.52,26,44,14.58,24.67,37.14,3.85,93.18,1.71,3.4,0.96,1.91,33.47,4.17,94.92,0.6,4,12,2.24,6.73,25,97.03,99.1,1,3,0.56,1.68,25,57.45,-3
"1085","FREDDIE.HAMILTON","20132014","Regular","C","S.J",11,109.69,88,98,48.14,53.61,47.31,1.14,93.88,57,74,31.18,40.48,43.51,1.75,91.89,45,59,24.61,32.27,43.27,2.22,89.83,2.71,3.54,1.48,1.93,43.4,4.76,95.22,-3.33,6,12,3.28,6.56,33.33,92.05,99.98,1,6,0.55,3.28,14.29,45.36,1
"1086","FREDDIE.HAMILTON","20142015","Regular","C","COL/S.J",18,128.92,75,118,34.91,54.92,38.86,4,96.61,51,84,23.74,39.09,37.78,5.88,95.24,40,60,18.62,27.92,40,7.5,93.33,2.73,3.21,1.27,1.49,45.96,5.35,96.18,-0.94,11,8,5.12,3.72,57.89,100.83,101.53,3,4,1.4,1.86,42.86,43.09,4
"1087","FREDDIE.HAMILTON","20162017","Regular","C","CGY",26,241.31,184,206,45.75,51.22,47.18,2.72,96.12,123,159,30.58,39.53,43.62,4.07,94.97,90,114,22.38,28.35,44.12,5.56,92.98,7.42,9.07,1.84,2.25,44.99,6.03,94.3,0.67,24,29,5.97,7.21,45.28,98.54,100.33,5,8,1.24,1.99,38.46,55.29,1
"1088","FREDERICK.GAUDREAU","20162017","Regular","C","NSH",9,75.39,80,80,63.67,63.67,50,5,96.25,58,52,46.16,41.38,52.73,6.9,94.23,46,39,36.61,31.04,54.12,8.7,92.31,3.51,2.5,2.79,1.99,58.39,6.05,95.19,-0.96,11,6,8.75,4.78,64.71,101,101.24,4,3,3.18,2.39,57.14,42.86,-3
"1089","FRÉDÉRIC.ST-DENIS","20142015","Regular","D","CBJ",4,50.26,42,41,50.14,48.95,50.6,2.38,95.12,28,33,33.43,39.4,45.9,3.57,93.94,20,23,23.88,27.46,46.51,5,91.3,1.88,2.25,2.25,2.69,45.49,6.72,93.17,0.77,8,7,9.55,8.36,53.33,96.3,99.89,1,2,1.19,2.39,33.33,48.15,-3
"1090","FREDERIK.GAUTHIER","20152016","Regular","C","TOR",7,72.81,50,74,41.2,60.98,40.32,2,89.19,36,63,29.67,51.92,36.36,2.78,87.3,22,46,18.13,37.91,32.35,4.55,82.61,2.1,3.69,1.73,3.04,36.25,5.83,94.14,-6.84,7,17,5.77,14.01,29.17,87.15,99.97,1,8,0.82,6.59,11.11,45.57,-6
"1091","FREDERIK.GAUTHIER","20162017","Regular","C","TOR",21,173.4,138,158,47.75,54.67,46.62,5.07,96.84,98,115,33.91,39.79,46.01,7.14,95.65,65,82,22.49,28.37,44.22,10.77,93.9,5.15,6.08,1.78,2.1,45.9,5.26,94.72,0.94,14,15,4.84,5.19,48.28,104.67,99.98,7,5,2.42,1.73,58.33,53.55,-8
"1092","FREDRIK.CLAESSON","20152016","Regular","D","OTT",16,279.01,240,243,51.61,52.26,49.69,2.5,95.47,175,173,37.63,37.2,50.29,3.43,93.64,127,122,27.31,26.24,51,4.72,90.98,9.53,9.6,2.05,2.06,49.81,5.44,94.45,-0.81,32,36,6.88,7.74,47.06,95.71,99.9,6,11,1.29,2.37,35.29,55.02,3
"1093","FREDRIK.CLAESSON","20162017","Regular","D","OTT",33,397.22,403,349,60.87,52.72,53.59,2.98,97.42,287,257,43.35,38.82,52.76,4.18,96.5,211,162,31.87,24.47,56.57,5.69,94.44,16.64,14.01,2.51,2.12,54.28,5.8,94.55,1.95,51,44,7.7,6.65,53.68,100.13,100.34,12,9,1.81,1.36,57.14,52.58,1
"1094","GABRIEL.BOURQUE","20132014","Regular","L","NSH",74,891.39,878,801,59.1,53.92,52.29,4.44,94.63,682,580,45.91,39.04,54.04,5.72,92.59,493,420,33.18,28.27,54,7.91,89.76,40.9,31.97,2.75,2.15,56.13,6,94.49,-1.9,127,90,8.55,6.06,58.53,97.67,100.49,39,43,2.63,2.89,47.56,51.56,-5
"1095","GABRIEL.BOURQUE","20142015","Regular","L","NSH",69,710.14,570,613,48.16,51.79,48.18,2.28,95.92,426,448,35.99,37.85,48.74,3.05,94.42,309,306,26.11,25.85,50.24,4.21,91.83,23.22,20.52,1.96,1.73,53.09,5.45,95.42,-1,69,54,5.83,4.56,56.1,96.04,100.87,13,25,1.1,2.11,34.21,51.52,-8
"1096","GABRIEL.BOURQUE","20152016","Regular","L","NSH",22,210.26,179,188,51.08,53.65,48.77,3.91,95.74,127,125,36.24,35.67,50.4,5.51,93.6,91,95,25.97,27.11,48.92,7.69,91.58,7.36,6.85,2.1,1.95,51.8,5.79,94.52,-0.92,26,26,7.42,7.42,50,99.27,100.32,7,8,2,2.28,46.67,51.89,2
"1097","GABRIEL.BOURQUE","20162017","Regular","L","COL",6,51.93,34,53,39.28,61.24,39.08,2.94,98.11,24,34,27.73,39.28,41.38,4.17,97.06,19,20,21.95,23.11,48.72,5.26,95,1.41,2.08,1.63,2.41,40.36,5.87,93.87,3.19,6,8,6.93,9.24,42.86,100.26,99.75,1,1,1.16,1.16,50,61.54,2
"1098","GABRIEL.DUMONT","20162017","Regular","C","T.B",39,348.4,298,311,51.32,53.56,48.93,2.01,97.75,219,228,37.72,39.27,48.99,2.74,96.93,144,161,24.8,27.73,47.21,4.17,95.65,13.41,10.99,2.31,1.89,54.95,6.12,95.18,1.75,33,26,5.68,4.48,55.93,99.82,101.3,6,7,1.03,1.21,46.15,50.92,-6
"1099","GABRIEL.LANDESKOG","20132014","Regular","L","COL",81,1201.37,1109,1162,55.39,58.03,48.83,5.77,96.56,822,853,41.05,42.6,49.07,7.79,95.31,610,595,30.47,29.72,50.62,10.49,93.28,51.52,46.51,2.57,2.32,52.56,6.27,94.55,0.76,197,156,9.84,7.79,55.81,103.77,100.82,64,40,3.2,2,61.54,51.17,5
"1100","GABRIEL.LANDESKOG","20142015","Regular","L","COL",82,1173.2,1076,1181,55.03,60.4,47.67,4.83,95.94,796,849,40.71,43.42,48.39,6.53,94.35,580,609,29.66,31.15,48.78,8.97,92.12,43,50.49,2.2,2.58,45.99,5.4,94.05,0.29,141,171,7.21,8.75,45.19,101.08,99.45,52,48,2.66,2.45,52,50.86,2
"1101","GABRIEL.LANDESKOG","20152016","Regular","L","COL",75,1007.63,884,1054,52.64,62.76,45.61,4.52,96.3,686,745,40.85,44.36,47.94,5.83,94.77,508,521,30.25,31.02,49.37,7.87,92.51,34.59,41.39,2.06,2.46,45.53,5.04,94.44,0.32,111,141,6.61,8.4,44.05,100.39,99.49,40,39,2.38,2.32,50.63,49.59,28
"1102","GABRIEL.LANDESKOG","20162017","Regular","L","COL",72,979.31,909,861,55.69,52.75,51.36,3.19,94.43,667,669,40.87,40.99,49.93,4.35,92.83,466,496,28.55,30.39,48.44,6.22,90.32,36.25,37.52,2.22,2.3,49.14,5.43,94.39,-1.57,113,120,6.92,7.35,48.5,96.55,99.83,29,48,1.78,2.94,37.66,50.69,4
"1103","GARNET.HATHAWAY","20152016","Regular","R","CGY",14,155.17,128,129,49.49,49.88,49.81,3.12,96.9,91,83,35.19,32.09,52.3,4.4,95.18,59,53,22.81,20.49,52.68,6.78,92.45,5.59,4.6,2.16,1.78,54.83,6.14,94.46,0.72,18,15,6.96,5.8,54.55,99.23,100.59,4,4,1.55,1.55,50,52.63,3
"1104","GARNET.HATHAWAY","20162017","Regular","R","CGY",26,224.94,168,211,44.81,56.28,44.33,4.17,96.21,115,153,30.67,40.81,42.91,6.09,94.77,74,102,19.74,27.21,42.05,9.46,92.16,7.66,9.25,2.04,2.47,45.3,6.66,93.95,0.82,28,31,7.47,8.27,47.46,101.62,100.62,7,8,1.87,2.13,46.67,50.77,2
"1105","GARRETT.WILSON","20152016","Regular","L","FLA",29,258.4,206,203,47.83,47.14,50.37,1.46,97.04,160,156,37.15,36.22,50.63,1.88,96.15,112,116,26.01,26.93,49.12,2.68,94.83,8.03,8.57,1.86,1.99,48.36,5.02,94.51,1.65,25,27,5.8,6.27,48.08,97.51,99.52,3,6,0.7,1.39,33.33,49,-1
"1106","GEMEL.SMITH","20162017","Regular","C","DAL",17,198.07,185,205,56.04,62.1,47.44,2.16,96.1,139,140,42.11,42.41,49.82,2.88,94.29,86,101,26.05,30.6,45.99,4.65,92.08,10.29,9.56,3.12,2.9,51.84,7.4,93.17,1.11,32,33,9.69,10,49.23,96.73,100.58,4,8,1.21,2.42,33.33,45.93,3
"1107","GEORGE.PARROS","20132014","Regular","R","MTL",22,97.85,47,128,28.82,78.49,26.86,6.38,92.97,33,90,20.24,55.19,26.83,9.09,90,26,60,15.94,36.79,30.23,11.54,85,2.38,5.29,1.46,3.24,31.06,7.21,94.13,-4.13,10,15,6.13,9.2,40,96.54,101.34,3,9,1.84,5.52,25,42.86,3
"1108","GRANT.CLITSOME","20132014","Regular","D","WPG",32,499.43,519,484,62.35,58.15,51.74,4.43,94.01,381,365,45.77,43.85,51.07,6.04,92.05,268,286,32.2,34.36,48.38,8.58,89.86,23.7,22.64,2.85,2.72,51.15,6.22,93.8,-1.74,80,84,9.61,10.09,48.78,98.44,100.02,23,29,2.76,3.48,44.23,48.82,-11
"1109","GRANT.CLITSOME","20142015","Regular","D","WPG",24,335.24,328,290,58.7,51.9,53.07,2.44,97.93,225,213,40.27,38.12,51.37,3.56,97.18,155,140,27.74,25.06,52.54,5.16,95.71,13.79,12.39,2.47,2.22,52.67,6.13,94.18,3,50,35,8.95,6.26,58.82,100.88,100.31,8,6,1.43,1.07,57.14,47.88,-1
"1110","GREG.MCKEGG","20152016","Regular","C","FLA",15,115.63,84,108,43.59,56.04,43.75,3.57,98.15,66,85,34.25,44.11,43.71,4.55,97.65,49,67,25.43,34.77,42.24,6.12,97.01,3.28,4.03,1.7,2.09,44.88,4.97,95.26,2.39,9,12,4.67,6.23,42.86,103.14,100.23,3,2,1.56,1.04,60,46.49,-1
"1111","GREG.MCKEGG","20162017","Regular","C","FLA/T.B",46,415.12,299,413,43.22,59.69,41.99,5.02,96.13,234,327,33.82,47.26,41.71,6.41,95.11,170,241,24.57,34.83,41.36,8.82,93.36,12.57,17.36,1.82,2.51,41.99,5.37,94.69,0.42,31,50,4.48,7.23,38.27,102.18,100.06,15,16,2.17,2.31,48.39,47.82,-2
"1112","GREGORY.CAMPBELL","20132014","Regular","C","BOS",82,777.35,630,753,48.63,58.12,45.55,3.33,96.55,480,555,37.05,42.84,46.38,4.38,95.32,353,407,27.25,31.41,46.45,5.95,93.61,25.64,27.84,1.98,2.15,47.94,5.34,94.98,0.33,84,83,6.48,6.41,50.3,99.56,100.33,21,26,1.62,2.01,44.68,49.32,0
"1113","GREGORY.CAMPBELL","20142015","Regular","C","BOS",70,701.96,493,697,42.14,59.58,41.43,3.25,97.56,365,513,31.2,43.85,41.57,4.38,96.69,274,355,23.42,30.34,43.56,5.84,95.21,20.33,24.68,1.74,2.11,45.17,5.57,95.19,1.5,67,68,5.73,5.81,49.63,101.05,100.76,16,17,1.37,1.45,48.48,52.94,-4
"1114","GREGORY.CAMPBELL","20152016","Regular","C","CBJ",82,702.23,518,730,44.26,62.37,41.51,3.28,96.85,383,527,32.72,45.03,42.09,4.44,95.64,281,378,24.01,32.3,42.64,6.05,93.92,24.69,28.74,2.11,2.46,46.22,6.45,94.55,1.09,98,93,8.37,7.95,51.31,99.97,100.99,17,23,1.45,1.97,42.5,49.84,-9
"1115","GREG.PATERYN","20142015","Regular","D","MTL",17,199.83,174,168,52.24,50.44,50.88,3.45,96.43,127,122,38.13,36.63,51,4.72,95.08,94,94,28.22,28.22,50,6.38,93.62,7.63,6.62,2.29,1.99,53.56,6.01,94.58,0.51,25,23,7.51,6.91,52.08,100,100.59,6,6,1.8,1.8,50,50,4
"1116","GREG.PATERYN","20152016","Regular","D","MTL",38,553.44,482,485,52.25,52.58,49.84,3.53,94.85,349,343,37.84,37.19,50.43,4.87,92.71,254,253,27.54,27.43,50.1,6.69,90.12,20.67,19.84,2.24,2.15,51.03,5.92,94.22,-1.5,77,70,8.35,7.59,52.38,96.81,100.14,17,25,1.84,2.71,40.48,50.18,10
